session_id,experiment,variant,x,metric,value
7e6c8b9fba8e,mechanism,chain_ops3,128,graph_speedup,3.0062148538474687
7e6c8b9fba8e,mechanism,chain_ops3,128,combined_speedup,12.858458887841982
7e6c8b9fba8e,mechanism,chain_ops3,128,fused_gbps,43.13943864425666
7e6c8b9fba8e,mechanism,chain_ops3,128,byte_model_speedup,2.0
7e6c8b9fba8e,modes,eager_ops3,512,latency_us,108.09199884533882
7e6c8b9fba8e,modes,eager_ops3,512,kernel_launches,8.0
7e6c8b9fba8e,modes,compile_ops3,512,latency_us,63.41300159692764
7e6c8b9fba8e,modes,compile_ops3,512,kernel_launches,1.0
7e6c8b9fba8e,modes,graph_ops3,512,latency_us,54.457999765872955
7e6c8b9fba8e,modes,graph_ops3,512,kernel_launches,8.0
7e6c8b9fba8e,modes,compile_graph_ops3,512,latency_us,10.9140002168715
7e6c8b9fba8e,modes,compile_graph_ops3,512,kernel_launches,1.0
7e6c8b9fba8e,mechanism,chain_ops3,512,fusion_speedup,1.704571556672313
7e6c8b9fba8e,mechanism,chain_ops3,512,graph_speedup,1.9848690607449841
7e6c8b9fba8e,mechanism,chain_ops3,512,combined_speedup,9.903976241290877
7e6c8b9fba8e,mechanism,chain_ops3,512,fused_gbps,173.62445748875317
7e6c8b9fba8e,mechanism,chain_ops3,512,byte_model_speedup,2.0
7e6c8b9fba8e,modes,eager_ops3,2048,latency_us,168.3259978890419
7e6c8b9fba8e,modes,eager_ops3,2048,kernel_launches,8.0
7e6c8b9fba8e,modes,compile_ops3,2048,latency_us,63.33700194954872
7e6c8b9fba8e,modes,compile_ops3,2048,kernel_launches,1.0
7e6c8b9fba8e,modes,graph_ops3,2048,latency_us,156.2270000576973
7e6c8b9fba8e,modes,graph_ops3,2048,kernel_launches,8.0
7e6c8b9fba8e,modes,compile_graph_ops3,2048,latency_us,31.664999201893806
7e6c8b9fba8e,modes,compile_graph_ops3,2048,kernel_launches,1.0
7e6c8b9fba8e,mechanism,chain_ops3,2048,fusion_speedup,2.657624969731319
7e6c8b9fba8e,mechanism,chain_ops3,2048,graph_speedup,1.0774449859939463
7e6c8b9fba8e,mechanism,chain_ops3,2048,combined_speedup,5.315837742985787
7e6c8b9fba8e,mechanism,chain_ops3,2048,fused_gbps,695.3311752122455
7e6c8b9fba8e,mechanism,chain_ops3,2048,byte_model_speedup,2.0
7e6c8b9fba8e,crossover,chain_ops3,3,crossover_batch,630.9219849381674
7e6c8b9fba8e,modes,eager_fusing,1,latency_us,196.63599878549576
7e6c8b9fba8e,modes,eager_fusing,1,kernel_launches,15.0
7e6c8b9fba8e,modes,compile_fusing,1,latency_us,55.88899925351143
